-0.979263	4.379562
-0.979263	6.189781
-0.979263	7.416058
-1.209677	7.824818
-2.039171	7.766423
-2.177419	5.313869
-2.177419	2.335766
-2.177419	1.051095
-2.177419	-0.992701
-2.177419	-3.503650
-2.177419	-5.664234
-2.177419	-7.065693
-1.578341	-7.532847
-1.532258	-5.605839
-1.532258	-3.036496
-1.578341	-1.693431
-1.578341	0.642336
-1.532258	2.335766
-1.532258	4.788321
-1.532258	1.226277
-1.624424	-0.525547
-1.670507	-2.452555
-1.670507	-4.087591
-0.887097	-3.620438
-0.979263	-1.576642
-1.025346	3.270073
4.919355	0.875912
2.661290	0.934307
5.380184	0.700730
3.721198	0.700730
4.827189	0.700730
3.536866	0.700730
5.748848	0.700730
6.255760	0.700730
4.642857	0.817518
6.025346	0.817518
6.716590	0.817518
5.564516	0.875912
4.735023	0.934307
4.550691	0.934307
3.721198	0.934307
1.509217	0.817518
3.859447	0.817518
3.398618	1.109489
1.555300	1.109489
2.338710	1.109489
1.278802	1.109489
-0.748848	1.167883
-1.209677	1.051095
-0.979263	0.817518
-1.255760	0.408759
-0.656682	0.291971
-0.149770	0.291971
1.278802	0.291971
2.246544	0.291971
3.951613	0.291971
5.241935	0.291971
5.702765	0.291971
3.122120	0.467153
1.923963	0.467153
0.403226	0.467153
0.587558	0.583942
1.324885	0.817518
-0.149770	0.817518
3.398618	0.817518
-0.288018	0.875912
1.324885	0.875912
1.002304	0.875912
-0.195853	1.226277
1.048387	1.226277
0.172811	1.226277
-0.149770	0.817518
0.864055	0.875912
1.048387	1.343066
3.260369	1.459854
4.827189	0.992701
5.656682	0.992701
2.891705	1.284672
4.043779	1.109489
1.509217	1.051095
2.016129	0.759124
-0.610599	0.467153
-0.702765	-0.000000
-0.841014	-1.343066
-2.223502	0.350365
-3.375576	0.350365
-4.988479	0.350365
-7.430876	0.350365
-8.306452	0.350365
-8.398618	0.992701
-6.923963	0.992701
-5.679724	0.992701
-4.066820	0.992701
-3.145161	0.992701
-2.638249	0.992701
-2.592166	1.401460
-3.467742	1.401460
-5.357143	1.401460
-7.154378	1.401460
-7.983871	1.226277
-7.983871	0.175182
-7.615207	1.284672
-7.062212	1.401460
-7.016129	0.233577
-6.831797	-0.058394
-6.186636	0.525547
-6.232719	1.167883
-6.370968	0.642336
-5.956221	0.175182
-5.449309	0.116788
-5.264977	0.408759
-5.172811	0.817518
-4.573733	0.700730
-4.573733	0.525547
3.490783	-1.810219
3.490783	-3.094891
3.490783	-3.678832
3.490783	-4.321168
3.490783	-5.372263
3.490783	-5.839416
3.490783	-6.364964
3.813364	-6.364964
3.813364	-6.072993
3.813364	-5.138686
3.813364	-4.145985
3.813364	-3.153285
3.813364	-2.452555
3.490783	-2.452555
3.444700	-3.036496
3.398618	-3.795620
3.398618	-4.963504
3.444700	-5.430657
3.721198	-4.379562
3.721198	-3.270073
3.721198	-2.569343
1.601382	-4.379562
2.476959	-4.379562
2.799539	-4.379562
2.569124	-4.379562
2.016129	-4.379562
3.122120	-4.321168
1.970046	-4.321168
2.476959	-4.029197
2.108295	-4.029197
3.536866	-4.029197
3.490783	-4.029197
2.937788	-4.029197
3.260369	-4.029197
4.781106	-4.029197
3.997696	-4.029197
4.919355	-4.029197
4.228111	-4.029197
3.905530	-4.029197
4.688940	-4.029197
4.688940	-4.029197
4.596774	-4.204380
3.675115	-6.248175
3.675115	-5.430657
3.675115	-4.905109
3.675115	-3.970803
3.675115	-2.978102
3.675115	-2.861314
3.214286	-2.978102
3.214286	-3.620438
3.214286	-5.547445
3.490783	-3.970803
3.444700	-4.554745
3.444700	-5.080292
3.444700	-5.664234
3.444700	-6.072993
3.767281	-6.072993
3.813364	-4.613139
3.813364	-3.270073
3.767281	-2.510949
3.675115	-2.394161
4.458525	-3.795620
3.997696	-3.854015
3.997696	-4.321168
4.274194	-4.379562
4.504608	-4.379562
5.149770	-4.379562
3.767281	-5.839416
3.767281	-4.729927
3.767281	-3.620438
3.767281	-2.861314
3.721198	-2.043796
2.108295	-4.145985
2.983871	-4.087591
2.016129	-4.379562
3.076037	-4.379562
2.430876	-4.554745
3.490783	-4.554745
3.997696	-4.554745
4.366359	-4.496350
4.919355	-4.496350
5.288018	-4.496350
5.656682	-4.321168
5.426267	-4.145985
5.057604	-4.145985
4.504608	-4.145985
4.089862	-4.145985
3.813364	-4.145985
-6.027337	8.861293
-6.280580	8.839299
-6.128634	8.839299
-6.263697	8.553381
-5.959805	8.597368
-6.027337	7.673632
-6.010454	8.091513
-6.044219	8.619362
-6.111751	8.245469
-6.145517	7.585657
-6.145517	7.167777
-6.145517	6.419990
-6.145517	6.244041
-6.145517	5.694198
-6.145517	5.408280
-6.128634	5.122361
-5.959805	5.122361
-5.959805	5.210336
-5.959805	5.716192
-5.959805	6.222047
-5.959805	6.837871
-5.959805	7.189770
-5.926039	7.211764
-5.926039	6.463978
-5.926039	5.782173
-5.858507	5.100368
-5.858507	5.452267
-5.858507	6.046097
-5.858507	6.837871
-5.858507	7.497682
-5.858507	8.113506
-5.858507	8.267462
-5.858507	8.663349
-6.314346	8.861293
-6.314346	8.355437
-6.314346	7.827588
-6.314346	7.365720
-6.314346	6.485972
-6.314346	5.892141
-6.314346	5.496254
-6.314346	5.012393
-6.314346	5.892141
-6.314346	6.310022
-6.314346	6.881858
-6.314346	7.079802
-6.229932	6.617934
-6.196166	6.925846
-6.077985	6.551953
-4.507873	6.793884
-4.862415	6.683915
-5.352020	6.661921
-5.655912	6.661921
-5.014361	6.727902
-5.267605	6.771890
-5.284488	6.771890
-4.727351	6.771890
-5.689678	6.771890
-4.913064	6.859865
-5.014361	6.859865
-5.503966	6.859865
-5.098776	6.859865
-5.672795	6.859865
-5.723444	6.749896
-4.490990	6.749896
-4.727351	6.661921
-5.571498	6.639928
-5.014361	6.639928
-4.642937	6.639928
-5.352020	6.551953
-5.031244	6.529959
-5.233839	6.529959
-5.926039	6.529959
-7.006546	6.529959
-7.580566	6.529959
-7.732512	6.595940
-7.428619	6.727902
-6.550707	6.727902
-7.175375	6.639928
-6.939014	6.573946
-7.107844	6.551953
-6.533824	6.551953
-6.702653	6.617934
-6.803951	6.617934
-7.529917	6.661921
-7.867575	6.661921
-7.597448	6.837871
-7.074078	6.837871
-6.449410	6.837871
-7.040312	6.815877
-6.533824	6.793884
-6.955897	6.793884
-7.124727	6.705909
-6.635122	6.969833
-7.124727	6.969833
-6.719536	6.881858
-6.939014	6.881858
-7.597448	6.859865
-7.968873	6.859865
-7.918224	6.178060
-6.381878	6.529959
-7.310439	6.551953
-6.702653	6.441984
-7.496151	6.441984
-6.820834	6.441984
-7.681863	6.441984
-7.496151	6.551953
-7.158492	6.661921
-7.074078	6.837871
-7.411736	6.837871
-7.664980	6.837871
-7.141610	6.859865
-7.597448	6.837871
-7.901341	6.771890
-7.529917	6.639928
-6.753302	6.661921
-6.179283	6.661921
-5.993571	6.661921
-6.027337	6.991827
-6.027337	6.595940
-6.196166	7.365720
-6.229932	7.871575
-6.061102	7.915563
-6.128634	7.299739
-6.128634	6.573946
-6.145517	6.002110
-6.162400	5.562236
-6.179283	5.276317
-5.959805	5.276317
-5.959805	6.156066
-5.959805	7.651638
3.444700	-1.985401
3.444700	-2.978102
3.444700	-3.386861
3.444700	-4.496350
3.444700	-5.722628
3.444700	-6.364964
3.997696	-6.364964
3.997696	-5.138686
3.997696	-3.503650
3.951613	-2.978102
1.831797	-4.496350
2.937788	-4.496350
3.905530	-4.496350
4.642857	-4.496350
5.195853	-4.496350
5.841014	-4.379562
5.426267	-4.262774
4.550691	-4.262774
3.536866	-4.262774
2.523041	-4.262774
2.523041	-4.204380
3.398618	-4.204380
1.970046	-4.204380
2.200461	-4.437956
3.029954	-4.496350
3.490783	-4.496350
3.490783	-5.313869
3.490783	-6.072993
3.490783	-6.364964
3.490783	-4.145985
3.490783	-2.569343
3.536866	-2.335766
3.675115	-2.335766
3.675115	-4.379562
4.274194	-4.437956
5.103687	-4.262774
3.582949	-4.262774
2.292627	-4.262774
-1.025346	7.883212
-1.716590	7.708029
-1.854839	5.956204
-1.854839	5.781022
4.320276	0.817518
2.246544	0.700730
0.080645	0.700730
-3.559908	0.291971
-5.357143	0.233577
-7.661290	0.233577
-7.753456	1.401460
-5.126728	1.401460
-3.421659	1.518248
-1.762673	1.693431
-1.347926	3.328467
-1.347926	6.131387
-1.347926	6.773723
-2.223502	6.948905
-2.223502	4.262774
-2.223502	3.211679
-2.039171	-0.291971
-1.900922	-3.562044
-1.900922	-5.781022
-1.900922	-7.883212
-1.394009	-8.350365
-1.347926	-6.248175
-1.347926	-3.737226
-1.347926	-1.284672
-1.301843	1.051095
-1.301843	2.160584
-1.440092	4.729927
-1.808756	5.313869
-1.670507	6.773723
-1.486175	8.000000
-2.315668	-1.985401
-1.854839	-2.627737
-2.085253	-3.270073
-1.532258	-3.211679
-1.578341	-6.832117
-1.670507	-4.554745
-1.670507	-1.226277
-1.670507	3.211679
-1.670507	4.087591
-1.670507	7.240876
-1.670507	7.883212
-1.624424	6.656934
-1.624424	5.489051
-1.670507	3.328467
-1.670507	1.576642
-1.762673	-0.817518
-1.762673	-1.576642
-1.762673	-3.620438
-1.762673	-5.021898
-1.762673	-6.540146
-1.762673	-7.065693
-1.117512	-6.540146
-1.209677	-3.036496
-1.209677	-1.576642
-1.209677	-0.291971
-1.209677	1.810219
-1.209677	3.562044
-1.209677	4.846715
-7.476959	0.525547
-6.509217	0.525547
-5.034562	0.525547
-2.868664	0.525547
-2.085253	0.525547
-0.103687	0.525547
0.771889	0.525547
2.384793	0.525547
2.937788	0.525547
4.781106	0.642336
5.702765	0.642336
-1.854839	7.766423
-1.854839	5.956204
-1.854839	5.080292
-1.854839	4.087591
-1.854839	0.759124
-1.808756	-2.335766
-1.808756	-3.912409
-1.808756	-4.729927
-1.808756	-6.948905
-1.255760	-7.766423
-1.117512	-6.656934
-1.117512	-4.613139
-1.117512	-2.510949
-1.117512	-0.291971
-1.117512	1.751825
-1.117512	1.810219
-1.117512	4.554745
-1.117512	6.306569
-1.117512	7.182482
-1.117512	3.386861
-1.117512	-0.875912
-1.117512	2.452555
-1.301843	3.094891
-1.762673	2.043796
-1.762673	-2.802920
-1.762673	-3.737226
-1.762673	-6.598540
-1.486175	-4.613139
-1.578341	-1.576642
-1.578341	0.408759
-1.578341	1.518248
-1.578341	-2.919708
-7.983871	0.233577
-4.573733	0.233577
-3.559908	0.233577
-1.025346	0.233577
0.864055	0.233577
3.352535	0.583942
4.412442	0.583942
5.748848	0.583942
5.288018	1.109489
3.352535	1.109489
1.417051	1.109489
-1.163594	1.109489
-1.716590	1.109489
-4.435484	1.109489
-5.633641	1.109489
-6.923963	1.109489
-7.707373	1.051095
-7.200461	0.934307
-7.154378	0.583942
-5.679724	0.525547
-4.573733	0.525547
-3.790323	0.525547
-2.453917	0.525547
-2.085253	0.408759
-0.656682	0.467153
0.034562	0.467153
1.970046	0.467153
3.859447	0.467153
4.458525	0.467153
5.241935	0.992701
2.983871	1.109489
0.956221	1.109489
-0.979263	1.109489
-3.421659	1.109489
-5.495392	1.109489
-7.476959	0.992701
-7.476959	0.642336
-4.389401	0.583942
-1.808756	0.467153
-1.716590	-0.992701
-1.716590	-3.036496
-1.716590	-4.029197
-1.716590	-6.656934
-1.716590	-6.890511
-1.394009	-2.744526
-1.900922	0.875912
-1.947005	3.503650
-1.900922	6.481752
-1.578341	1.284672
-1.071429	1.167883
0.218894	1.109489
1.923963	1.109489
0.172811	2.686131
-0.288018	3.737226
0.080645	5.956204
-3.605991	6.481752
-1.993088	-5.781022
-1.578341	-5.781022
-0.979263	-5.664234
-6.923963	0.759124
-6.417051	0.175182
-6.970046	0.175182
-6.647465	0.934307
-5.034562	0.934307
-4.020737	0.934307
-2.361751	0.934307
-1.624424	0.934307
-0.011521	1.051095
0.449309	0.817518
-2.730415	-0.058394
-1.900922	-0.116788
